filename,Invoice No,Date,Total Amount,Vendor
Template2_Instance190.jpg,IN3312345678910221,,Date:05-Aug-2012,Total Stake: 66.58
Template2_Instance187.jpg,ININVO7888228,,Date: 09-Sep-2010,Total Amount: $13.20
Template2_Instance194.jpg,IN331234567891021,,Date: 09-Apr-2012,Vendor: Barnes
Template2_Instance192.jpg,ININV32-28575,,Date: 07-Mar-02,Cost: $05.43
Template2_Instance18.jpg,IN3312345678910221,,Date: 30-Sep-21,Date: 30.46
Template2_Instance28.jpg,IN1042-381,,Date: 26-Mar-07,Invoice No: 1042-381
Template2_Instance198.jpg,IN3312345678910221,,Date: 27-Nov-04,buyer Af Barnes
Template2_Instance24.jpg,IN3312345678910221,,Date: 28-Jun-09,Total : 140.96
Template2_Instance35.jpg,IN3312345678910221,,Date: 31-Aug-93,Invoice No: 3312345678910221
Template2_Instance3.jpg,IN3312345678910221,,Date: 11-May-07,Total: 165.45
Template2_Instance21.jpg,IN3312345678910221,,Date: 01-May-02,Invoice No: 3312345883780
Template2_Instance2.jpg,ININV10-4793,,Date: 01-May-93,Object: 4-47
Template2_Instance27.jpg,3312345678910221,07-Nov-97,988.15,"Barnes, Garcia and Martin"
Template2_Instance29.jpg,IN3312345678910221,,Garcia and Martin - Invoice No: INV38334321,mailed to: Af > Barnes
Template2_Instance31.jpg,ININV25554164,,Date: 14-May-22,ENTIRE : 3312345
Template2_Instance22.jpg,IN331234567891021,,Date: 06-Nov-11,Total Exp: 33123
Template2_Instance23.jpg,IN7511-488,,Date: 22-Oct-2004,Total : 273.51
Template2_Instance25.jpg,IN3312345678910221,,Date: 17-Feb-2010,Sum: 214.18
Template2_Instance32.jpg,IN3312345678910221,,Date: 28-Sep-08,Invoice No: 331234
Template2_Instance34.jpg,ININV92-08174,,Date: 30-Jul-94,Date: -23
Template2_Instance199.jpg,IN3312345678910221,,Date: 12-Jan-16,Tie: 00.66
Template2_Instance33.jpg,IN46M74-223,,Date: 19-Oct-94,Total Invoice: 46M74-223
Template2_Instance30.jpg,IN331234567891021,,Date: 14-Aug-96,Total TTA: 370.16
Template2_Instance38.jpg,ININV83384384,,Date: 14-May-09,Total : 1261.98
Template2_Instance20.jpg,ININV20-11338,,Date: 30-Dec-99,00-31
Template2_Instance36.jpg,IN8YSM84-205,,13-Mar-93,13-Mar-93
Template2_Instance26.jpg,IN3312345678910221,,Date: 17-Aug-94,Invoice No: 3806-529
Template2_Instance37.jpg,IN1050-658,,Date: 07-May-04,Date: 1050-30
Template2_Instance51.jpg,IN8Y1M6-791,,Date: 08-Feb-93,Payment: 123.123.123
Template2_Instance44.jpg,IN3312345678910221,,Date: 26-Jan-10,318.04
Template2_Instance39.jpg,ININV21-84928,,Date: 13-May-07,Total : 33123458989102
Template2_Instance53.jpg,ININV05-48642,,Date: 21-Apr-05,Total : 67.48
Template2_Instance54.jpg,ININV22605545,,Date: 13-Jul-00,Invoice No: INV226055
Template2_Instance50.jpg,IN331234567891021,,Date: 07-Aug-97,Vendor: Barnes
Template2_Instance4.jpg,IN331234567891021,,Date: 17-Dec-04,Invoice No: 33123336789891021
Template2_Instance46.jpg,IN3312345678910221,Date: 28-Dec 1993,Total Sum: 780.03,Vendor: Barnes
Template2_Instance40.jpg,IN3312345678910221,,Date: 01-Apr-2003,Date: 1-Apr-03
Template2_Instance47.jpg,3312345678910221,02-Jul-2022,238.68,"Barnes, Garcia and Martin"
Template2_Instance41.jpg,ININV87400358,,Date: 09-Mar-13,Total : 553.49
Template2_Instance45.jpg,IN9757-470,,Date: 31-May-08,Total : 1503.23
Template2_Instance56.jpg,IN3312345698910221,,Payment No: 331233939,Payment Date: 31-Mar-03
Template2_Instance57.jpg,IN0369-542,,Date: 11-Apr-15,Total Expended: 330.45
Template2_Instance48.jpg,IN3312345678910221,,Date: 06-Feb-04,Invoice No: 7Y7M84-058
Template2_Instance52.jpg,IN3312345678910221,,Date: 02-May-2018,Date: 02-May-2018
Template2_Instance43.jpg,ININV37-97592,,Date: 25-Feb-2002,Total: 3412345678910221
Template2_Instance55.jpg,IN3312345678910221,,Date: 15-Aug-16,Payment: 857.01
Template2_Instance49.jpg,IN13M14-837,,Date: 14-Jan-2012,Total: 770.39
Template2_Instance5.jpg,IN331234567891021,,Date: 28-Jul-2020,Vendor: Barnes
Template2_Instance42.jpg,331234594,33123,886.37,"Knox, Inc."
Template2_Instance6.jpg,ININV92485199,,Date: 08-Jul-99,TAX NOTIFICATION: INV92485199
Template2_Instance73.jpg,IN3312345678910221,,Date: 17-Sep-06,[Af> Af]
Template2_Instance62.jpg,IN3312345678910221,,Date: 17-Jul-99,Total : $34.28
Template2_Instance63.jpg,IN2655-318,,Date: 31-Jan-15,Vendor: Barnes
Template2_Instance69.jpg,INVO7032376,07-May-93,$43.86,"Barnes, Garcia and Martin"
Template2_Instance59.jpg,ININV37-45068,,Date: 18-May-03,Total Merchandise: 338.57
Template2_Instance74.jpg,IN7YM40-818,,Date: 17-Jun-2014,Date: 17-Jun-2014
Template2_Instance64.jpg,IN3312345678910221,,Date: 24-Jul-2010,Invoice No: INV80590621
Template2_Instance72.jpg,ININV37491974,,Date: 13-Oct-2019,$accredited: Barnes
Template2_Instance75.jpg,IN3312345678910221,,Date: 14-Feb-05,Total : 342.69
Template2_Instance7.jpg,ININV84-38976,,Date: 16-Aug-99,Invoice No: 3312345678910221
Template2_Instance68.jpg,IN3312345678910221,,Date: 19-Sep-2021,Invoice No: 5Y2Mad-549
Template2_Instance58.jpg,IN331234567891021,,Date: 25-Jul-21,Vendor: Barnes
Template2_Instance77.jpg,ININV12-51592,,Date: 26-Feb-05,Invoice No: 3312345678910221
Template2_Instance70.jpg,IN3312345678910221,,Date: 33123316,Date: 18-May-2001
Template2_Instance66.jpg,IN33123456710221,,Date: 03-Jun-2000,04:07-01
Template2_Instance76.jpg,INSY6M30-136,,Date: 11-Nov-10,Cost: $12.20
Template2_Instance60.jpg,ININV31643120,,Date: 06-Sep-17,Cost: $46.41
Template2_Instance71.jpg,ININV94163723,,Date: 30-Mar-03,Total P/I: 245.16
Template2_Instance67.jpg,ININV27259051,,Date: 06-Oct-09,Total Payment: 61.13
Template2_Instance61.jpg,IN3312345678910221,,Date: 14-Apr-2021,Vendor: Barnes
Template2_Instance65.jpg,IN3312345678910221,,Date: 18-Sep-2002,Date: 81.40
Template2_Instance86.jpg,IN331234567891021,,Date: 29-Nov-16-09,Invoice No: 331234567028
Template2_Instance80.jpg,IN6288-555,,valid 13-Apr-2001,Vendor: 12312345678910221
Template2_Instance79.jpg,IN3312345678910221,,Date: 03-Aug-2011,Total Ea: 243.44
Template2_Instance95.jpg,ININV08-44462,,Date: 14-Jun-2012,Total : $45.04
Template2_Instance94.jpg,IN9284-650,,Date: 28-Apr-93,Vendor: Barnes
Template2_Instance83.jpg,ININV20912642,,Date: 11-Jun-98,Total Amount: $31.30
Template2_Instance8.jpg,IN6549-084,,Date: 26-Jul-13,Total: $46
Template2_Instance9.jpg,ININV61-80166,,Date: 11-Dec-2012,Vendor: Barnes
Template2_Instance84.jpg,ININV53814858,,Date: 21-Dec-2001,00:18:07
Template2_Instance90.jpg,ININV99700514,,Date: 15-Oct-13,Invoice Type: S224
Template2_Instance81.jpg,IN331234567891021,,Date: 27-Nov-08,Final Payment: 126.15
Template2_Instance88.jpg,IN331234567891021,,Date: 02-Mar-2004,Cost: $90.23
Template2_Instance91.jpg,IN3312345678910221,,Date: 07-Jan-98,Price: 803.67
Template2_Instance97.jpg,IN3312345678910221,,Date: 26-Aug-2010,Total : 13.22
Template2_Instance85.jpg,IA,,3312345678910221,Date: 25-Feb-2017
Template2_Instance96.jpg,IN3312345678910221,,Date: 28-Sep-29,Contain: safc
Template2_Instance78.jpg,ININV42-658910221,,Date: 17-Jul-1995,Vendor: Jeffrey Jones
Template2_Instance82.jpg,ININV50-68603,,Date: 16-Sep-95,Total SUB_TOTAL: 712.93
Template2_Instance92.jpg,IN331234567891021,,Date: 23-Jan-02,By: Barnes
Template2_Instance93.jpg,IN3312345678910221,,Date: 02-Jul-98,Date: 12-Jul-98
Template2_Instance89.jpg,IN3312345678910221,,Date: 17-May-98,Total : $1258
Template2_Instance87.jpg,IN331234567898910221,,Date: 22-Mar-94,Total: 241.96
Template2_Instance99.jpg,IN3312345678910221,,Date: 26-Apr-2012,Total: $02.26
Template2_Instance98.jpg,IN3312345678910221,,Date: 25-Dec-05,Invoice No: 3312345455
Template3_Instance105.jpg,1Y3Mad-692,21-Mar-95,31.13,Krision Suarez
Template3_Instance101.jpg,INV79204732,10-Aug-99,1155.97,"Kirk, Murphy and Daniels"
Template3_Instance103.jpg,7Y1Msd-285,03-Jan-16,527.93,Debbie Ramirez
Template3_Instance0.jpg,INV16291505,03-Mar-02,1377.77,"Kirk, Murphy and Daniels"
Template3_Instance102.jpg,1099-670,03-Jun-02,176.96,iross.com
Template3_Instance1.jpg,1Y7M4a-846,06-Aug-17,350.43,Lory Tip
Template3_Instance104.jpg,DINVOICEN5Y1M7-763,,INVORIE ID: 5Y1M7d-763,Date: 18-May-02
Template3_Instance100.jpg,ININV70-4190317-J-09,,Amount: 168.44,Vendor: Rachel Garza
Template3_Instance10.jpg,SY4M5d-345,25-Nov-14,126.98,Loty Jin
Template3_Instance106.jpg,INV/82-56/794,02-Aug-96,653.15,Murphy & Daniels
Template3_Instance11.jpg,IN3Y8M6-749,,Date: 08-Mar-16,Invoice No: Kirk
Template3_Instance110.jpg,SY3M2d-246,27-Sep-2016,277.64,"Kirk, Murphy and Daniels"
Template3_Instance109.jpg,INV10376325,20-Mar-22,782.76,"Kirk, Murphy and Daniels"
Template3_Instance112.jpg,2243-832,24-Aug-18,348.35,& &
Template3_Instance115.jpg,ININV93-02347,,Date: 24-Aug-2022,Total Amount: 574
Template3_Instance122.jpg,5643-524,20-Aug-09,623.65,"Kirk, Murphy and Daniels"
Template3_Instance120.jpg,6Y8M4d-583,08-Aug-96,179.40,"Darrell Burgess, Exp. : Darrell Burgess, Kirk, Murphy and Daniels"
Template3_Instance118.jpg,6Y7Mad-027,20-Jun-21,973.25,"Kirk, Murphy and Daniels"
Template3_Instance119.jpg,INV/27-01/542,08-Jul-09,1176.05,:
Template3_Instance107.jpg,8979-021,07-Aug-98,682.56,"blue dart .Sc: Tony Summers, Michael Murphy and Daniels"
Template3_Instance108.jpg,INV23831640,10-Apr-97,794.62,"Kirk, Murphy and Daniels"
Template3_Instance121.jpg,28Mad-056,01-Jun-98,60.00,Tara Murphy and Daniels
Template3_Instance111.jpg,INV20778807,16-Sep-08,33.58,"Epicurus, Murphy and Daniels"
Template3_Instance12.jpg,7620-634,20-Apr-07,479.97,Murphy and Daniels
Template3_Instance116.jpg,INV/19-44/244,09-Jan-23,569.61,"Kirk, Murphy and Daniels"
Template3_Instance117.jpg,IN2Y6M94-658,,Date: 22-Sep-2018,Invoice No: 2Y6M94-658
Template3_Instance114.jpg,INV/38-74/455,13-Jul-2001,57.45,oty lip -
Template3_Instance113.jpg,INVO9933140,29-Jan-2019,283.41,"Kirk, Murphy and Daniels"
Template3_Instance126.jpg,INV/82-77/650,06-Sep-2010,84.47,fbrown-carlson.com/
Template3_Instance134.jpg,1322-411,07-Mar-13,383.23,Terri Jones
Template3_Instance127.jpg,7Y6M50-415,14-Sep-05,67.39,Elizabeth Krueger DDS
Template3_Instance13.jpg,7Y5M6d-340,24-Feb-08,702.98,"Kirk, Murphy and Daniels"
Template3_Instance135.jpg,5536-962,17-Dec-01,1085.05,Jacob Miller
Template3_Instance139.jpg,INV62482331,31-Jan-2019,1369.47,"Scott Byrd 5422, Vendor: Mi Pereztor"
Template3_Instance14.jpg,ININV23-91204,,Date: 20-May-99,Date: 20-May-99
Template3_Instance132.jpg,8Y6M2d-347,06-Aug-98,280.61,"Kirk, Murphy and Daniels"
Template3_Instance125.jpg,6Y4M4d-976,31-Aug-18,187.31,David Jones
Template3_Instance129.jpg,INV/89-251792,18-Mar-2000,52.35,"Michael Best, Murphy and Daniels"
Template3_Instance123.jpg,INV/92-98/269,10-Jul-20,724.47,"Kirk, Murphy and Daniels"
Template3_Instance138.jpg,9Y7M4d-272,17-Oct-97,23.72,blue dart
Template3_Instance136.jpg,0545-920,25-May-2000,0545-920,"Joseph Gibbs, Murphy and Daniels"
Template3_Instance137.jpg,INV/18-85/250,02-Aug-2000,31.37,"blue dart . Total Amount: 624.04, Vendor: microsoft"
Template3_Instance131.jpg,INV/11-57/843,04-Sep-06,834.98,Oty lip!
Template3_Instance130.jpg,5157-660,23-Jul-23,681.345,"iwwwashley-casto.info Invoice No: 5157-660, Vendor: danielspamola, Vendor:"
Template3_Instance128.jpg,ININV99-67303,,Process No: 13,Date: 10-Jan-08
Template3_Instance124.jpg,INV/79-28/285,30-Nov-2005,194.19,walkersarah.com
Template3_Instance133.jpg,ININV29176771,,Date: 14-Oct-08,Total Amount: : 240.  : 00239 - 00
Template3_Instance149.jpg,ININV27-74488,,Date: 01-Jan-2022,Vendor: Kirk
Template3_Instance144.jpg,7Y1M74-813,26-May-2021,329.61,"Kirk, Murphy and Daniels"
Template3_Instance154.jpg,4778-038,23-Jan-13,576.02,"Kirk, Murphy and Daniels"
Template3_Instance151.jpg,ININV61998659,,Date: 05-Apr-04,Total Amount: 79
Template3_Instance147.jpg,6Y7M14-126,07-Oct-21,94,"Kirk, Murphy and Daniels"
Template3_Instance141.jpg,0275-033,23-Jul-07,428.20,"Kirk, Murphy and Daniels"
Template3_Instance143.jpg,S4M74-302 : COMMERCIAL INVOICE Date: 12-Sep-2017,51,593.10,"Ashley Carlos,"
Template3_Instance152.jpg,SY1M9d-474,31-Oct-02,357.41,Loty lip
Template3_Instance150.jpg,2Y5M4d-448,17-Aug-99,141.00,lirice.com
Template3_Instance15.jpg,ININV60345116,,Date: 16-Feb-09,Tax Amount: 675.56
Template3_Instance146.jpg,INV25680421,25-Dec-2000,108.61,"Kirk, Murphy and Daniels"
Template3_Instance155.jpg,IN4152-939,,Date: 03-May-95,Invoice No: 4152-9
Template3_Instance153.jpg,INV86937928,30-Jul-08,64.48,"Kirk, Murphy and Daniels"
Template3_Instance142.jpg,6835-1904,10-Oct-2013,255.17,"TAXON, LLC,"
Template3_Instance156.jpg,ININV58139260,,Date: 26-Feb-03,Vendor: Kirk
Template3_Instance148.jpg,2Y7M9d-521,24-Jan-2002,774.42,"Kirk, Murphy and Daniels"
Template3_Instance145.jpg,5Y5M34-947,17-May-16,78.87,"Kirk, Murphy and Daniels"
Template3_Instance140.jpg,IN8901-505,,Date: 24-Dec-2004,Vendor: Jeffrey Bailey
Template3_Instance172.jpg,INVI59-18/514,02-Nov-21,440.93,"Kirk, Murphy and Daniels"
Template3_Instance159.jpg,INV/86-32/847,12-Jan-02,712.93,"lve Invoice No: INV/86-32, Invoice No: INV/86-32, Invoice No: INV : INV/847-99-007"
Template3_Instance171.jpg,4Y1M6d-954,23-Jul-07,611.62,"Kirk, Murphy and Daniels"
Template3_Instance17.jpg,6Y2M2d-380,01-Jan-2013,129.38,"Loty, Murphy and Daniels"
Template3_Instance165.jpg,7144-902,10-Mar-2021,$6.50,Jimmy Schmidt
Template3_Instance161.jpg,INV78326551,10-Jan-02,361.26,"Kirk, Murphy and Daniels"
Template3_Instance166.jpg,2162-018,26-Apr-2008,190.36,"Laurie Sanchez - Term: 23-Feb-2008, Total Amount: 190.36, Vendor: luvianjan@aol.com"
Template3_Instance162.jpg,2Y9Mad-708,03-Sep-24,589.62,"MC, Todd Guzman DDS."
Template3_Instance164.jpg,2Y1M8d-133,12-Feb-96,60,"Kirk, Murphy and Daniels"
Template3_Instance157.jpg,1972-854,29-Jan-17,553.68,:
Template3_Instance169.jpg,9804-083,19-Aug-2011,457.52,"Kirk, Murphy and Daniels"
Template3_Instance163.jpg,IN9139-904,,Date: 08-Jan-2021,Total: 712.618
Template3_Instance168.jpg,INV41898186,30-Jan-96,275.59,Loty Lip
Template3_Instance170.jpg,8Y7M14-707,04-Nov-08,945.21,Jennifer Erickson
Template3_Instance158.jpg,1870-782,28-Jul-16,207396,"Kirk, Murphy and Daniels"
Template3_Instance160.jpg,INVI77-77/399,18-Jan-20,709.51,"Imoreno, Inc."
Template3_Instance16.jpg,INV29-51/327,11-May-2022,331.70,"Kirk, Murphy and Daniels"
Template3_Instance167.jpg,6Y9Mad-936,07-Mar-96,1055.25,"DIAZ-Johnson, AL"
Template3_Instance174.jpg,7Y9M6d-090,17-May-09,1040.22,"Kirk, Murphy and Daniels"
Template3_Instance182.jpg,ININV44663226,,Date: 10-Feb-08,Invoice No: INV443232
Template3_Instance176.jpg,5398-628,12-Jul-99,832.93,"Murphy, Daniels, & Co."
Template3_Instance187.jpg,0818-335,07-Jul-94,1146.14,"Kirk, Murphy and Daniels"
Template3_Instance185.jpg,2237-584,17-Dec-08,426.54,Chery! Morgan
Template3_Instance177.jpg,INV23148731,09-Feb-06,990.89,Walker-Harris
Template3_Instance19.jpg,INVI71-21/131,04-Feb-20,1046.42,"Kirk, Murphy and Daniels"
Template3_Instance188.jpg,3933-098,23-Apr-2015,766.06,lfbecker
Template3_Instance181.jpg,INV/56-34/625,07-Aug-08,519.61,Joffrey Elliott
Template3_Instance180.jpg,ININV27623504,,Date: 18-Jun-2016,Date: loty Jin. Total Amount: 230.09
Template3_Instance183.jpg,INCG,,09-May-2012,Inc.
Template3_Instance178.jpg,6Y5M9d-941,12-May-99,608.85,Shannon Buck
Template3_Instance184.jpg,INV/03-53/309,30-Aug-2015,548,"Nicole Barnett, Daniels,"
Template3_Instance173.jpg,INV/64-28/189,28-Mar-93,30.04,"blue dart courier, Inc. |"
Template3_Instance186.jpg,INV/52-01/600,14-Jan-02,3248,"AVIS NOBEL,"
Template3_Instance189.jpg,INV30727902,27-Dec-11,262.22,Example.org
Template3_Instance18.jpg,9381-379,03-Nov-2021,877.21,:
Template3_Instance175.jpg,INV/80-94/70,06-Jun-08,602.70,Blue Dart -
Template3_Instance179.jpg,4596-347,05-Dec-21,440.23,walton-graham.
Template3_Instance199.jpg,4Y9M5d-977,19-May-2001,163.99,"Kirk, Murphy and Daniels"
Template3_Instance190.jpg,46M74-977,30-Jan-2005,609.11,Blue Dart
Template3_Instance196.jpg,ININVOICEK,,05-Nov-2004,Murphy and Daniels
Template3_Instance24.jpg,INV/69-28/494,11-Apr-14,163,Nicole Reed & Daniels
Template3_Instance20.jpg,INVIO5-29/852,27-Jan-22,776.19,"635387, Vendor: : 'Thank you for your business!'"
Template3_Instance2.jpg,ININVI47-99962,,Date: 23-Jun-2022,Vendor: Kirk
Template3_Instance192.jpg,IN4634-954,,Date: 26-Jan-96,Amount: 05.84
Template3_Instance22.jpg,6114-257,08-Aug-03,29.6%,"Laurie Ruiz, Date:"
Template3_Instance194.jpg,INV61642849,23-Dec-l,791.02,Blue dart -
Template3_Instance21.jpg,INV/52-44/476,21-Oct-12,354.99,Lory Jin
Template3_Instance23.jpg,INV/12-27/091,15-Nov-02,639.75,"Aloxis Miller Invoice No: INV/12-27/091,"
Template3_Instance25.jpg,64M14-691,06-Apr-07,932.53,Jeffery Young
Template3_Instance193.jpg,INV/57-04/399,21-Oct-08,214.85,"Invoice No: INV/57-04/399, Date: 21-Oct-08, Invoice No: INV/57-04/399, Date: INV of: INV/93, Payment: 21.93"
Template3_Instance198.jpg,6Y5Mad-890,21-jun-08,1061.06,Brad Jones
Template3_Instance191.jpg,0785-585,12-Nov-08,531.778,Michael! Cantu
Template3_Instance197.jpg,INV/95-12/917,31-Aug-2002,626.52,Laura Miller
Template3_Instance195.jpg,INV/76-23/204,22-Dec-13,631.78,"Mark Jackson, Austin Mea, Austin, Austin, IL ."
Template3_Instance29.jpg,INV66500151,12-Jun-97,35.03,Kirk Murphy and Daniels
Template3_Instance27.jpg,INV/89-90/067,20-Jan-94,649.78,"Invoice No: INV/89-949494,"
Template3_Instance31.jpg,INV20786193,20-Aug-02,1227.95,"Murphy, Daniels, Inc."
Template3_Instance36.jpg,7521-972,26-Apr-97,101.88,Marcus Jarvis
Template3_Instance30.jpg,INV/13-51/271,24-Aug-96,916.03,'woodsmi'
Template3_Instance34.jpg,4302-910,26-Jul-2012,883.72,"Kirk, Murphy and Daniels"
Template3_Instance38.jpg,INV66303195,01-Aug-02,169.97,Philip Pugh
Template3_Instance26.jpg,ININV55-66252,,Date: 10-May-93,Amount: 6.00
Template3_Instance4.jpg,INV87921890,20-Jun-02,42.42,"jones, lucas Murphy and Daniels"
Template3_Instance3.jpg,INV67336140,26-Oct-11,1274.35,Joseph Jenkins
Template3_Instance41.jpg,INV05980978,22-May-2022,458.66,"alee. Harper, Murphy and Daniels"
Template3_Instance37.jpg,INV67893796,14-Nov-09,959.35,microsoft adol
Template3_Instance28.jpg,SY2M2d-428,08-August-02,318.22,Murphy and Daniels
Template3_Instance39.jpg,5Y1M7d-894,31-Dec-95,450.63,Loty
Template3_Instance33.jpg,3163-736,05-May-2002,315,guzman.net
Template3_Instance32.jpg,INV/85-87/603,30-Sep-2000,422.59,Oty lip
Template3_Instance40.jpg,INV/71-79/248,09-Aug-22,4.56,Gabrio! -
Template3_Instance35.jpg,1Y8M20-439,22-Sep-2004,801.21,"Brenda Smith Invoice No: 620258, Vendor: Daniels & Co."
Template3_Instance51.jpg,0689-412,25-Apr-2016,828.68,'Adrienne Morales'
Template3_Instance54.jpg,INV/14-26/810,25-Jul-16,17.21,Jane Mays
Template3_Instance44.jpg,INV/95-92/989,12-Feb-13,601.66,"Kirk, Murphy and Daniels,"
Template3_Instance58.jpg,INV32807300,29-Jul-2014,89.4 7.68 12.00,Ewing Murphy & Daniels
Template3_Instance56.jpg,1Y5M1d-684,21-Oct-02,245.68,gamble-black.com/
Template3_Instance57.jpg,2106-418,15-Jun-03,677.22,"Kirk, Murphy and Daniels"
Template3_Instance49.jpg,4Y9M20-326,20-Apr-2011,135.86,Choice scientist
Template3_Instance53.jpg,INV76884730,22-Sep-07,95.36,'Susanthomas'
Template3_Instance5.jpg,INV15059150,18-Apr-03,289.81,"TAX : TAX INVOICE Kirk, Murphy and Daniels, Inc."
Template3_Instance45.jpg,1480-718,29-Mar-19,235.07,"214. 212. Invoice No: 1480-718, Date: 14-Jan-21, 2019 . Invoice No: 1480-718, Date: 29-Mar-19, Date:"
Template3_Instance52.jpg,ININV02-12052INK,,Murphy and Daniels Invoice No: INV/02-12/052 Invoice No: INV/02-12/052 Invoice No: Soon,
Template3_Instance42.jpg,ININV30088725,,Date: 03-Aug-2001,Total Amount: 684
Template3_Instance46.jpg,INV/17-06/750,03-Mar-96,1512.79,Brady Castro.
Template3_Instance47.jpg,9218-438,28-Oct-14,1877.85,"Kirk, Murphy and Daniels"
Template3_Instance48.jpg,0925-197,03-Nov-2012,1141.14,"Kirk, Murphy and Daniels"
Template3_Instance43.jpg,8Y6M9d-559,02-Apr-95,1014.59,Oty lip
Template3_Instance55.jpg,INV/26-98/080,20-Aug-17,838.48,"Richard Mcpherson, TAx: 5.07%, Vendor: Kirk, Murphy and Daniels"
Template3_Instance50.jpg,7YoM84-725,14-Feb-2012,32.08,"Ashley Mathis 9464,"
Template3_Instance73.jpg,INVI72-06/371,07-Feb-22,311.19,"MLK, Murphy and Daniels"
Template3_Instance66.jpg,INV/89-69/681,16-Jul-95,633.045,"JONES, Inc."
Template3_Instance6.jpg,1940-488,06-Mar-06,717.93,Lory
Template3_Instance71.jpg,1646-499,02-Sep-05,2.00 33054,"Rise partner explain 10. 15.40 4.00, 98431, exec:"
Template3_Instance69.jpg,INV10564955,20-Dec-02,595894,"Kirk, Murphy and Daniels"
Template3_Instance59.jpg,INV/15-217,08-Sep-01,399.72,"Kirk, Murphy and Daniels"
Template3_Instance67.jpg,4Y2M1d-187,21-Sep-09,799.09,Isaiah Yate
Template3_Instance70.jpg,INV/NV/69-74/934,12-Feb-1994,369.46,Wendy Brown
Template3_Instance72.jpg,INVO6655637,05-Jan-05,1050.91,"Kirk, Murphy and Daniels"
Template3_Instance62.jpg,0367-335,29-Dec-94,67.49,"Kirk, Murphy and Daniels"
Template3_Instance64.jpg,SY9M34-509,17-May-03,351.25,John Blake
Template3_Instance61.jpg,SY8M7-737,28-Feb-07,706.20,henson-kim.
Template3_Instance63.jpg,2Y1Mad-245,01-Jan-2022,486.41,": 821517,"
Template3_Instance68.jpg,INV86345750,19-Nov-94,1166.72,"Kirk, Murphy and Daniels"
Template3_Instance60.jpg,8Y8M14-931,06-Feb-94,1061.18,:
Template3_Instance74.jpg,8Y4M34-402,29-Dec-2010,1046.68,"Preston-Chi,"
Template3_Instance65.jpg,7Y2M40-918,05-Aug-07,83.23,"Kirk, Murphy and Daniels"
Template3_Instance7.jpg,5Y8M1d-775,10-Jul-96,844.65,"Blue Dart,"
Template3_Instance75.jpg,ININV77-99058,,Date: 06-Feb-93,Total Amount: 05
Template3_Instance84.jpg,5592-173,15-Feb-93,328.58,Jeffery Garcia
Template3_Instance89.jpg,INV11884501,11-Mar-08,473.93,Murphy & Daniels
Template3_Instance77.jpg,5263-575,13-Apr-2014,570.95,Amy Ellis
Template3_Instance86.jpg,4728-391,09-Jul-17,322.83,"FHDR - Kirk, Murphy and Daniels"
Template3_Instance8.jpg,INV/54-88/223,19-Mar-16,267.38,"VOICE : Kirk, Murphy and Daniels"
Template3_Instance88.jpg,6716-402,22-Sep-16,96.04,"Murphy, Daniels, INVOICE No: 6716-402, Date: 22-Sep-16, Total Amount: 9604, Date: 6716-402-96, Joseph Ram"
Template3_Instance91.jpg,9829-082,07-Aug-2012,1135.63,"Kirk, Murphy and Daniels"
Template3_Instance85.jpg,INV/98-15/356,02-Jul-05,418.88,"Kirk, Murphy and Daniels"
Template3_Instance87.jpg,0010-520,28-Sep-15,477.31,Murphy & Daniels
Template3_Instance79.jpg,INVI48-10/854,03-Aug-05,1346.74,"Kirk, Murphy and Daniels"
Template3_Instance81.jpg,1Y2M6d-212,24-Nov-21,67.84,blue dart
Template3_Instance78.jpg,IN0916-074,,Date: 06-Jul-95,Total Amount: 29-Oct-10
Template3_Instance82.jpg,1784-499,04-Dec-2005,436.33,Murphy & Daniels
Template3_Instance90.jpg,INVI61-65/309,06-Nov-04,94.634,"Kirk, Murphy and Daniels"
Template3_Instance83.jpg,0363-627,24-Feb-16,105.38,Loty
Template3_Instance76.jpg,ININVO1-62982-D04-A-07,,Total Amount: 127.75,Vendor: Invoice No: INV/O1-62/982/2004 Document No: 04-A-00/IVV-04-
Template3_Instance80.jpg,7Y5M2d-217,31-Jan-13,965.39,"‘Susan Stewart, Murphy and Daniels"
Template3_Instance9.jpg,INVo2668839,26-Feb-96,176.52,Murphy and Daniels
Template3_Instance96.jpg,3Y5M5d-853,06-May-2019,44.81%,"CK, Murphy and Daniels"
Template3_Instance92.jpg,INV03010608,07-Jul-2011,488.86,Blue Dart -
Template3_Instance95.jpg,INV/62-70/792,08-Jul-04,442.40,Jacob Sullivan
Template3_Instance99.jpg,ININV41636514,,Date: 19-May-2018,Amount: 144.01
Template3_Instance97.jpg,IN3980-697,,Date: 01-Sep-22,Invoice No: 65
Template3_Instance93.jpg,INV/69-14/498,26-Feb-09,20.08,"Kirk, Murphy and Daniels"
Template3_Instance94.jpg,INVI75-14/456,24-Apr-98,388.60,"Courtney Flores,"
Template3_Instance98.jpg,2177-597,18-Sep-2021,105.28,"MercantileInvoice,"
Template4_Instance0.jpg,IN98258,,Date: 31-May-2022,Total Sum: 995.15
Template4_Instance112.jpg,IN53026,,Date: 29-Jul-2020,Vendor: Benjamin Buck
Template4_Instance111.jpg,IN44191EUR,,Date: 08-Apr-99,Vendor: blue dart . CANDY - - - -------------------------------------------------------------------------
Template4_Instance101.jpg,IN112473,,Debit: 1124.73,Account No: 1124.77
