filename,extracted_fields
Template8_Instance199.jpg,"Invoice No: 14Mad-770, Date: 11-Feb-21, Total Amount: 935.33, Vendor: Graham, Carrillo and Stark"
Template8_Instance24.jpg,"Invoice No: 3712-107, Date: 06-Mar-02, Total Amount: 500.48, Vendor: Graham, Carrillo and Stark"
Template8_Instance28.jpg,"Invoice No: INV36485536, Date: 06-Aug-12, Total Amount: 391.36, Vendor: Graham, Carrillo and Stark"
Template8_Instance3.jpg,"Invoice No: INV82102872, Date: 11-Mar-07, Total Amount: 1269.13, Vendor: Graham, Carrillo and Stark"
Template8_Instance2.jpg,"Invoice No: 8697-702, Date: 08-Aug-00, Total Amount: 1050.29, Vendor: Graham, Carrillo and Stark"
Template8_Instance23.jpg,"Invoice No: INV73101346, Date: 18-Aug-10, Total Amount: 261.54, Vendor: Graham, Carrillo and Stark"
Template8_Instance198.jpg,"Invoice No: INV13973667, Date: 19-Jul-98, Total Amount: 936.84, Vendor: Graham, Carrillo and Stark"
Template8_Instance22.jpg,"Invoice No: INVIT7-68/259, Date: 16-May-07, Total Amount: 649.82, Vendor: Graham, Carrillo and Stark"
Template8_Instance25.jpg,"Invoice No: 17619944, Date: 08-Sep-00, Total Amount: 169.93, Vendor: Graham, Carrillo and Stark"
Template8_Instance21.jpg,"Invoice No: 2Y1M5d-478, Date: 17-Jun-20, Total Amount: 610.21, Vendor: Graham, Carrillo and Stark"
Template8_Instance43.jpg,"Invoice No: 1178-566, Date: 01-Feb-96, Total Amount: 1009.38, Vendor: Graham, Carrillo and Stark"
Template8_Instance37.jpg,"Invoice No: 4Y2M7d-292, Date: 01-Feb-98, Total Amount: 580.54, Vendor: Graham, Carrillo and Stark"
Template8_Instance38.jpg,"Invoice No: INV43191029, Date: 28-May-93, Total Amount: 925.34, Vendor: Graham, Carrillo and Stark"
Template8_Instance4.jpg,"Invoice No: INV/62-03/343, Date: 04-Aug-02, Total Amount: 722.88, Vendor: Graham, Carrillo and Stark"
Template8_Instance32.jpg,"Invoice No: INV32410817, Date: 07-Feb-09, Total Amount: 1491.16, Vendor: Graham, Carrillo and Stark"
Template8_Instance36.jpg,"Invoice No: 9095-358, Date: 03-Sep-16, Total Amount: 1136.97, Vendor: Graham, Carrillo and Stark"
Template8_Instance41.jpg,"Invoice No: 9194-243, Date: 14-Feb-93, Total Amount: 136.40, Vendor: Graham, Carrillo and Stark"
Template8_Instance33.jpg,"Invoice No: 9230-245, Date: 05-Mar-07, Total Amount: 826.62, Vendor: Graham, Carrillo and Stark"
Template8_Instance40.jpg,"Invoice No: 4Y5M74-970, Date: 18-Apr-08, Total Amount: 447.92, Vendor: Graham, Carrillo and Stark"
Template8_Instance39.jpg,"Invoice No: 5260-631, Date: 11-Apr-15, Total Amount: 803.63, Vendor: Graham, Carrillo and Stark"
Template8_Instance44.jpg,"Invoice No: INV12615234, Date: 20-Aug-10, Total Amount: 403.52, Vendor: Graham, Carrillo and Stark"
Template8_Instance42.jpg,"Invoice No: INV79890275, Date: 24-Nov-20, Total Amount: 233.08, Vendor: Graham, Carrillo and Stark"
Template8_Instance34.jpg,"Invoice No: INV/15-80/969, Date: 30-Jan-15, Total Amount: 170.45, Vendor: Graham, Carrillo and Stark"
Template8_Instance45.jpg,"Invoice No: INvi22-89/452, Date: 03-Oct-97, Total Amount: 670.95, Vendor: Graham, Carrillo and Stark"
Template8_Instance31.jpg,"Invoice No: 2Y8M7d-653, Date: 11-Nov-10, Total Amount: 1160.18, Vendor: Graham, Carrillo and Stark"
Template8_Instance35.jpg,"Invoice No: INV75304510, Date: 27-Jan-20, Total Amount: 1294.83, Vendor: Graham, Carrillo and Stark"
Template8_Instance47.jpg,"Invoice No: INV/93-45/136, Date: 27-Oct-20, Total Amount: 710.31, Vendor: Graham, Carrillo and Stark"
Template8_Instance59.jpg,"Invoice No: 8514-085, Date: 08-Jan-12, Total Amount: 592.06, Vendor: Graham, Carrillo and Stark"
Template8_Instance53.jpg,"Invoice No: 2779-544, Date: 24-Feb-20, Total Amount: 147.49, Vendor: Graham, Carrillo and Stark"
Template8_Instance50.jpg,"Invoice No: INV/90-12/360, Date: 21-Aug-07, Total Amount: 558.34, Vendor: Graham, Carrillo and Stark"
Template8_Instance51.jpg,"Invoice No: 0702-046, Date: 13-May-95, Total Amount: 910.54, Vendor: Graham, Carrillo and Stark"
Template8_Instance52.jpg,"Invoice No: 8Y3M4d-579, Date: 12-Sep-02, Total Amount: 385.35, Vendor: Graham, Carrillo and Stark"
Template8_Instance58.jpg,"Invoice No: INVIS9-86/443, Date: 25-May-08, Total Amount: 1424.15, Vendor: Graham, Carrillo and Stark"
Template8_Instance57.jpg,"Invoice No: INV/O6-13/322, Date: 13-Oct-21, Total Amount: 621.96, Vendor: Graham, Carrillo and Stark"
Template8_Instance54.jpg,"Invoice No: INV39980470, Date: 12-Dec-93, Total Amount: 717.43, Vendor: Graham, Carrillo and Stark"
Template8_Instance49.jpg,"Invoice No: INV45281228, Date: 28-Nov-15, Total Amount: 678.64, Vendor: Graham, Carrillo and Stark"
Template8_Instance48.jpg,"Invoice No: INV/02-07/430, Date: 21-Feb-98, Total Amount: 783.96, Vendor: Graham, Carrillo and Stark"
Template8_Instance5.jpg,"Invoice No: 7Y7M74-024, Date: 09-Mar-98, Total Amount: 109.22, Vendor: Graham, Carrillo and Stark"
Template8_Instance46.jpg,"Invoice No: 7411-405, Date: 13-Apr-13, Total Amount: 975.82, Vendor: Graham, Carrillo and Stark"
Template8_Instance56.jpg,"Invoice No: 3Y8MSd-020, Date: 19-Dec-12, Total Amount: 1052.88, Vendor: Graham, Carrillo and Stark"
Template8_Instance55.jpg,"Invoice No: 8Y7M6d-019, Date: 01-Jun-11, Total Amount: 290.13, Vendor: Graham, Carrillo and Stark"
Template8_Instance63.jpg,"Invoice No: 6654-775, Date: 13-Apr-07, Total Amount: 798.57, Vendor: Graham, Carrillo and Stark"
Template8_Instance62.jpg,"Invoice No: 4Y7M10-622, Date: 27-Jun-11, Total Amount: 411.97, Vendor: Graham, Carrillo and Stark"
Template8_Instance72.jpg,"Invoice No: 8935-200, Date: 04-Aug-18, Total Amount: 378.32, Vendor: Graham, Carrillo and Stark"
Template8_Instance65.jpg,"Invoice No: 4Y3M6d-888, Date: 15-Jan-20, Total Amount: 110.86, Vendor: Graham, Carrillo and Stark"
Template8_Instance70.jpg,"Invoice No: INV/42-21/398, Date: 27-Jan-08, Total Amount: 280.46, Vendor: Graham, Carrillo and Stark"
Template8_Instance6.jpg,"Invoice No: INV/65-00/616, Date: 06-Dec-10, Total Amount: 38.74, Vendor: Graham, Carrillo and Stark"
Template8_Instance64.jpg,"Invoice No: 3948-944, Date: 30-Jan-10, Total Amount: 279.21, Vendor: Graham, Carrillo and Stark"
Template8_Instance68.jpg,"Invoice No: INV39861792, Date: 11-Jun-01, Total Amount: 282.08, Vendor: Graham, Carrillo and Stark"
Template8_Instance67.jpg,"Invoice No: 7496-841, Date: 06-Nov-14, Total Amount: 300.92, Vendor: Graham, Carrillo and Stark"
Template8_Instance7.jpg,"Invoice No: 4290-479, Date: 22-May-04, Total Amount: 422.91, Vendor: Graham, Carrillo and Stark"
Template8_Instance60.jpg,"Invoice No: INVI62-99/530, Date: 24-Jul-95, Total Amount: 777.23, Vendor: Graham, Carrillo and Stark"
Template8_Instance71.jpg,"Invoice No: INV/95-74/525, Date: 15-Aug-19, Total Amount: 393.35, Vendor: Graham, Carrillo and Stark"
Template8_Instance66.jpg,"Invoice No: INV/98-08/007, Date: 08-Jun-98, Total Amount: 557.66, Vendor: Graham, Carrillo and Stark"
Template8_Instance61.jpg,"Invoice No: INVe4o26342, Date: 02-Oct-19, Total Amount: 167.56, Vendor: Graham, Carrillo and Stark"
Template8_Instance69.jpg,"Invoice No: INVi02-68/063, Date: 16-Nov-94, Total Amount: 188.42, Vendor: Graham, Carrillo and Stark"
Template8_Instance73.jpg,"Invoice No: INV/97-80/017, Date: 23-Jan-04, Total Amount: 607.31, Vendor: Graham, Carrillo and Stark"
Template8_Instance8.jpg,"Invoice No: INV96510655, Date: 04-May-93, Total Amount: 906.15, Vendor: Graham, Carrillo and Stark"
Template8_Instance83.jpg,"Invoice No: 5376-853, Date: 27-May-93, Total Amount: 490.60, Vendor: Graham, Carrillo and Stark"
Template8_Instance86.jpg,"Invoice No: 9Y2M6d-412, Date: 22-May-08, Total Amount: 614.378, Vendor: Graham, Carrillo and Stark"
Template8_Instance78.jpg,"Invoice No: INV38181238, Date: 23-Apr-09, Total Amount: 567.79, Vendor: Graham, Carrillo and Stark"
Template8_Instance75.jpg,"Invoice No: INV/10-47/506, Date: 28-Feb-21, Total Amount: 1358.70, Vendor: Graham, Carrillo and Stark"
Template8_Instance84.jpg,"Invoice No: 7978-813, Date: 26-Oct-13, Total Amount: 478.30, Vendor: Graham, Carrillo and Stark"
Template8_Instance76.jpg,"Invoice No: INV/97-37/084, Date: 22-Sep-00, Total Amount: 975.85, Vendor: Graham, Carrillo and Stark"
Template8_Instance80.jpg,"Invoice No: 9704-103, Date: 06-Sep-21, Total Amount: 522.03, Vendor: Graham, Carrillo and Stark"
Template8_Instance79.jpg,"Invoice No: 7321-695, Date: 15-Sep-02, Total Amount: 1372.95, Vendor: Graham, Carrillo and Stark"
Template8_Instance77.jpg,"Invoice No: INViS7-88/476, Date: 11-Dec-21, Total Amount: 706.79, Vendor: Graham, Carrillo and Stark"
Template8_Instance85.jpg,"Invoice No: 6229-095, Date: 03-Sep-99, Total Amount: 497.93, Vendor: Graham, Carrillo and Stark"
Template8_Instance87.jpg,"Invoice No: 7839-536, Date: 08-Sep-97, Total Amount: 276.04, Vendor: Graham, Carrillo and Stark"
Template8_Instance82.jpg,"Invoice No: 5685-126, Date: 19-Sep-03, Total Amount: 247.87, Vendor: Graham, Carrillo and Stark"
Template8_Instance81.jpg,"Invoice No: INV/25-80/510, Date: 11-Mar-97, Total Amount: 568.03, Vendor: Graham, Carrillo and Stark"
Template8_Instance74.jpg,"Invoice No: INV/12-301075, Date: 03-Aug-19, Total Amount: 1033.68, Vendor: Graham, Carrillo and Stark"
Template8_Instance92.jpg,"Invoice No: 3Y7M74-378, Date: 28-Nov-22, Total Amount: 592.71, Vendor: Graham, Carrillo and Stark"
Template8_Instance96.jpg,"Invoice No: INV/76-86/227, Date: 25-Apr-17, Total Amount: 355.71, Vendor: Graham, Carrillo and Stark"
Template8_Instance88.jpg,"Invoice No: INV29596692, Date: 01-Jan-15, Total Amount: 393.51, Vendor: Graham, Carrillo and Stark"
Template8_Instance97.jpg,"Invoice No: INV89798990, Date: 21-Mar-15, Total Amount: 981.65, Vendor: Graham, Carrillo and Stark"
Template8_Instance99.jpg,"Invoice No: INV73075710, Date: 13-Aug-11, Total Amount: 341.42, Vendor: Graham, Carrillo and Stark"
Template8_Instance94.jpg,"Invoice No: INV25419739, Date: 24-Jul-15, Total Amount: 1285.58, Vendor: Graham, Carrillo and Stark"
Template9_Instance0.jpg,"Invoice No: INV45196529, Date: nan, Total Amount: 778.46, Vendor: Navarro, Ford and Bryan"
Template9_Instance1.jpg,"Invoice No: 7637-774, Date: 21-Jun-04, Total Amount: 654.13, Vendor: Navarro, Ford and Bryan"
Template8_Instance95.jpg,"Invoice No: 7Y6M9d-598, Date: 12-Jan-03, Total Amount: 697.66, Vendor: Graham, Carrillo and Stark"
Template8_Instance89.jpg,"Invoice No: INV70482985, Date: 06-Oct-15, Total Amount: 771.00, Vendor: Graham, Carrillo and Stark"
Template8_Instance90.jpg,"Invoice No: INv85067287, Date: 27-Jan-10, Total Amount: 897.44, Vendor: Graham, Carrillo and Stark"
Template8_Instance9.jpg,"Invoice No: 8Y6M30-568, Date: 16-May-14, Total Amount: 1211.38, Vendor: Graham, Carrillo and Stark"
Template8_Instance91.jpg,"Invoice No: 1Y4M7d-016, Date: 07-Oct-94, Total Amount: 680.32, Vendor: Graham, Carrillo and Stark"
Template8_Instance98.jpg,"Invoice No: INVO6933350, Date: 23-Dec-11, Total Amount: 858.83, Vendor: Graham, Carrillo and Stark"
Template8_Instance93.jpg,"Invoice No: INVi35-101667, Date: 22-Jul-04, Total Amount: 772.75, Vendor: Graham, Carrillo and Stark"
Template9_Instance103.jpg,"Invoice No: 7Y1M74-716, Date: 06-Feb-97, Total Amount: 356.77, Vendor: Navarro, Ford and Bryan"
Template9_Instance106.jpg,"Invoice No: INV/33-82/529, Date: 01-Jan-19, Total Amount: 485.19, Vendor: Navarro, Ford and Bryan"
Template9_Instance107.jpg,"Invoice No: 7Y4M64-907, Date: nan, Total Amount: 440.55, Vendor: Navarro, Ford and Bryan"
Template9_Instance116.jpg,"Invoice No: 7Y5M5d-797, Date: 08-May-02, Total Amount: 819.55, Vendor: Navarro, Ford and Bryan"
Template9_Instance104.jpg,"Invoice No: INV/04-61/014, Date: 05-Nov-17, Total Amount: 411.11, Vendor: Navarro, Ford and Bryan"
Template9_Instance110.jpg,"Invoice No: INVS1844559, Date: 12-Jan-15, Total Amount: 430.98, Vendor: Navarro, Ford and Bryan"
Template9_Instance101.jpg,"Invoice No: INV69263528, Date: nan, Total Amount: 393.93, Vendor: Navarro, Ford and Bryan"
Template9_Instance102.jpg,"Invoice No: 4433-454, Date: 21-Jan-09, Total Amount: 872.33, Vendor: Navarro, Ford and Bryan"
Template9_Instance100.jpg,"Invoice No: 0377-437, Date: nan, Total Amount: 52.86, Vendor: Navarro, Ford and Bryan"
Template9_Instance10.jpg,"Invoice No: INV/95-86/189, Date: 16-Oct-02, Total Amount: 661.98, Vendor: Navarro, Ford and Bryan"
Template9_Instance115.jpg,"Invoice No: INV94039139, Date: 07-Jun-94, Total Amount: 235.76, Vendor: Navarro, Ford and Bryan"
Template9_Instance11.jpg,"Invoice No: INV75699304, Date: nan, Total Amount: 90.91, Vendor: Navarro, Ford and Bryan"
Template9_Instance117.jpg,"Invoice No: INV/62-71/393, Date: 09-Aug-00, Total Amount: 121.53, Vendor: Navarro, Ford and Bryan"
Template9_Instance111.jpg,"Invoice No: INV44064848, Date: 18-Feb-94, Total Amount: 247.26, Vendor: Navarro, Ford and Bryan"
Template9_Instance118.jpg,"Invoice No: INVS9958838, Date: 03-Apr-12, Total Amount: 389.01, Vendor: Navarro, Ford and Bryan"
Template9_Instance108.jpg,"Invoice No: INV29563029, Date: 09-Mar-12, Total Amount: 732.38, Vendor: Navarro, Ford and Bryan"
Template9_Instance112.jpg,"Invoice No: 7821-946, Date: 01-Jan-12, Total Amount: 829.67, Vendor: Navarro, Ford and Bryan"
Template9_Instance114.jpg,"Invoice No: INV/48-94/341, Date: nan, Total Amount: 1114.63, Vendor: Navarro, Ford and Bryan"
Template9_Instance105.jpg,"Invoice No: INV/94-10/615, Date: nan, Total Amount: 809.25, Vendor: Navarro, Ford and Bryan"
Template9_Instance109.jpg,"Invoice No: SYoMed-472, Date: 31-Jan-18, Total Amount: 179.08, Vendor: Navarro, Ford and Bryan"
Template9_Instance113.jpg,"Invoice No: INV/48-87/941, Date: nan, Total Amount: 790.78, Vendor: Navarro, Ford and Bryan"
Template9_Instance135.jpg,"Invoice No: INVIS7-27/723, Date: nan, Total Amount: 764.34, Vendor: Navarro, Ford and Bryan"
Template9_Instance134.jpg,"Invoice No: INV/19-94/221, Date: nan, Total Amount: 289.92, Vendor: Navarro, Ford and Bryan"
Template9_Instance121.jpg,"Invoice No: INV/80-95/530, Date: 30-Mar-11, Total Amount: 240.01, Vendor: Navarro, Ford and Bryan"
Template9_Instance133.jpg,"Invoice No: INV/40-431773, Date: 18-Apr-18, Total Amount: 601.33, Vendor: Navarro, Ford and Bryan"
Template9_Instance123.jpg,"Invoice No: Inv22676918, Date: 31-Aug-98, Total Amount: 1231.02, Vendor: Navarro, Ford and Bryan"
Template9_Instance130.jpg,"Invoice No: INVI21-36/735, Date: 23-Mar-21, Total Amount: 449.79, Vendor: Navarro, Ford and Bryan"
Template9_Instance13.jpg,"Invoice No: 5507-910, Date: nan, Total Amount: 855.55, Vendor: Navarro, Ford and Bryan"
Template9_Instance122.jpg,"Invoice No: 4Y2M34-140, Date: 23-May-04, Total Amount: 1199.38, Vendor: Navarro, Ford and Bryan"
Template9_Instance128.jpg,"Invoice No: INV60022778, Date: 13-Aug-19, Total Amount: 966.15, Vendor: Navarro, Ford and Bryan"
Template9_Instance132.jpg,"Invoice No: INV64878546, Date: 24-Dec-11, Total Amount: 932.13, Vendor: Navarro, Ford and Bryan"
Template9_Instance125.jpg,"Invoice No: INV/12-07/691, Date: 21-Jan-10, Total Amount: 47.38, Vendor: Navarro, Ford and Bryan"
Template9_Instance12.jpg,"Invoice No: INV35970285, Date: 20-Sep-20, Total Amount: 479.81, Vendor: Navarro, Ford and Bryan"
Template9_Instance127.jpg,"Invoice No: 8Y5M30-684, Date: 29-Aug-94, Total Amount: 997.92, Vendor: Navarro, Ford and Bryan"
Template9_Instance119.jpg,"Invoice No: INV/S5-85/110, Date: 02-Jun-19, Total Amount: 561.09, Vendor: Navarro, Ford and Bryan"
Template9_Instance124.jpg,"Invoice No: INVIO6-13/654, Date: 04-Feb-19, Total Amount: 219.34, Vendor: Navarro, Ford and Bryan"
Template9_Instance120.jpg,"Invoice No: INV99998099, Date: nan, Total Amount: 2433.42, Vendor: Navarro, Ford and Bryan"
Template9_Instance126.jpg,"Invoice No: 8710-314, Date: 15-Nov-97, Total Amount: 754.77, Vendor: Navarro, Ford and Bryan"
Template9_Instance136.jpg,"Invoice No: 3Y9M2d-389, Date: 02-Aug-10, Total Amount: 1533.97, Vendor: Navarro, Ford and Bryan"
Template9_Instance131.jpg,"Invoice No: INVe4881840, Date: nan, Total Amount: 18.00, Vendor: Navarro, Ford and Bryan"
Template9_Instance129.jpg,"Invoice No: 7Y5M4d-210, Date: 11-Oct-94, Total Amount: 1027.78, Vendor: Navarro, Ford and Bryan"
Template9_Instance137.jpg,"Invoice No: INVI70-86/197, Date: nan, Total Amount: 622.89, Vendor: Navarro, Ford and Bryan"
Template9_Instance146.jpg,"Invoice No: INV/68-51/926, Date: 19-Apr-22, Total Amount: 595.69, Vendor: Navarro, Ford and Bryan"
Template9_Instance153.jpg,"Invoice No: 7855-356, Date: nan, Total Amount: 846.49, Vendor: Navarro, Ford and Bryan"
Template9_Instance142.jpg,"Invoice No: 9Y9M50-239, Date: 17-Dec-99, Total Amount: 804.37, Vendor: Navarro, Ford and Bryan"
Template9_Instance143.jpg,"Invoice No: 6y2M20-475, Date: nan, Total Amount: 603.62, Vendor: Navarro, Ford and Bryan"
Template9_Instance141.jpg,"Invoice No: INV92816793, Date: nan, Total Amount: 1023.78, Vendor: Navarro, Ford and Bryan"
Template9_Instance140.jpg,"Invoice No: INV14389828, Date: 23-Apr-19, Total Amount: 420.11, Vendor: Navarro, Ford and Bryan"
Template9_Instance148.jpg,"Invoice No: 1Y9M5a-884, Date: 18-Jun-94, Total Amount: 1020.38, Vendor: Navarro, Ford and Bryan"
Template9_Instance145.jpg,"Invoice No: 3499-396, Date: 26-Jun-17, Total Amount: 974.74, Vendor: Navarro, Ford and Bryan"
Template9_Instance15.jpg,"Invoice No: 2Y8M9d-150, Date: 26-Jul-20, Total Amount: 352.22, Vendor: Navarro, Ford and Bryan"
Template9_Instance152.jpg,"Invoice No: 2voMBd-216, Date: nan, Total Amount: 878.51, Vendor: Navarro, Ford and Bryan"
Template9_Instance147.jpg,"Invoice No: INV/81-07/620, Date: 04-Aug-00, Total Amount: 451.21, Vendor: Navarro, Ford and Bryan"
Template9_Instance14.jpg,"Invoice No: 1Y8M7d-634, Date: 25-Jan-18, Total Amount: 457.40, Vendor: Navarro, Ford and Bryan"
Template9_Instance149.jpg,"Invoice No: INV/99-05/097, Date: nan, Total Amount: 851.83, Vendor: Navarro, Ford and Bryan"
Template9_Instance150.jpg,"Invoice No: INV/86-63/003, Date: nan, Total Amount: 499.52, Vendor: Navarro, Ford and Bryan"
Template9_Instance144.jpg,"Invoice No: 9250-678, Date: 15-Jan-94, Total Amount: 841.67, Vendor: Navarro, Ford and Bryan"
Template9_Instance139.jpg,"Invoice No: INV47916280, Date: nan, Total Amount: 663.73, Vendor: Navarro, Ford and Bryan"
Template9_Instance151.jpg,"Invoice No: 8Y5M84-660, Date: 03-Oct-05, Total Amount: 376.02, Vendor: Navarro, Ford and Bryan"
Template9_Instance138.jpg,"Invoice No: INV/7S-921771, Date: 16-Nov-06, Total Amount: 219.21, Vendor: Navarro, Ford and Bryan"
Template9_Instance165.jpg,"Invoice No: INV/59-51/004, Date: 27-Aug-04, Total Amount: 769.48, Vendor: Navarro, Ford and Bryan"
Template9_Instance160.jpg,"Invoice No: 268-020, Date: 17-Jul-18, Total Amount: 901.01, Vendor: Navarro, Ford and Bryan"
Template9_Instance162.jpg,"Invoice No: INV15554069, Date: 30-Jan-99, Total Amount: 593.67, Vendor: Navarro, Ford and Bryan"
Template9_Instance157.jpg,"Invoice No: 2Y8M5d-200, Date: 17-Dec-20, Total Amount: 128.41, Vendor: Navarro, Ford and Bryan"
Template9_Instance154.jpg,"Invoice No: 5913-194, Date: 12-Feb-95, Total Amount: 445.09, Vendor: Navarro, Ford and Bryan"
Template9_Instance156.jpg,"Invoice No: INV/79-24/803, Date: 30-Apr-14, Total Amount: 361.91, Vendor: Navarro, Ford and Bryan"
Template9_Instance167.jpg,"Invoice No: INV/13-43/270, Date: 11-Feb-96, Total Amount: 844.29, Vendor: Navarro, Ford and Bryan"
Template9_Instance163.jpg,"Invoice No: INVI67-78/662, Date: nan, Total Amount: 1270.23, Vendor: Navarro, Ford and Bryan"
Template9_Instance166.jpg,"Invoice No: 4785-380, Date: 05-Aug-19, Total Amount: 340.63, Vendor: Navarro, Ford and Bryan"
Template9_Instance159.jpg,"Invoice No: 8153-680, Date: 31-Oct-95, Total Amount: 421.58, Vendor: Navarro, Ford and Bryan"
Template9_Instance16.jpg,"Invoice No: 9Y6M14-308, Date: 19-Jan-10, Total Amount: 92.02, Vendor: Navarro, Ford and Bryan"
Template9_Instance158.jpg,"Invoice No: INV32436916, Date: nan, Total Amount: 957.51, Vendor: Navarro, Ford and Bryan"
Template9_Instance169.jpg,"Invoice No: INV68713973, Date: 17-Jul-17, Total Amount: 49.69, Vendor: Navarro, Ford and Bryan"
Template9_Instance17.jpg,"Invoice No: 2Y9M34-926, Date: 02-May-18, Total Amount: 272.55, Vendor: Navarro, Ford and Bryan"
